H2-IAb,H2-IAd,HLA-DPB1_0201,HLA-DQB1_0302,HLA-DQB1_0602 ,HLA-DRB1_0101,HLA-DRB1_0301,HLA-DRB1_0401,HLA-DRB1_0404,HLA-DRB1_0405,HLA-DRB1_0701,HLA-DRB1_0802,HLA-DRB1_0901,HLA-DRB1_1001,HLA-DRB1_1101,HLA-DRB1_1301,HLA-DRB1_1501,HLA-DRB3_0101,HLA-DRB3_0202,HLA-DRB4_0101
,,,,,0.410677,,,,,,,,,,,,,,
,,,,,0.556656,,,,,,,,,,,,,,
,,,,,0.741918,,,,,,,,,,,,,,
,,,,,0.638103,,,,,,,,,,,,,,
,,,,,0.519918,,,,,,,,,,,,,,
,,,,,0.639203,,,,,,,,,,,,,,
,,,,,0.682168,,,,,,,,,,,,,,
,,,,,0.492795,,,,,,,,,,,,,,
,,,,,0.516235,,,,,,,,,,,,,,
,,,,,0.493975,,,,,,,,,,,,,,
,,,,,0.675268,,,,,,,,,,,,,,
,,,,,0.597155,,,,,,,,,,,,,,
,,,,,0.690841,,,,,,,,,,,,,,
,,,,,0.697086,,,,,,,,,,,,,,
,,,,,0.555867,,,,,,,,,,,,,,
,,,,,0.642755,,,,,,,,,,,,,,
,,,,,0.69922,,,,,,,,,,,,,,
,,,,,0.658517,,,,,,,,,,,,,,
,,,,,0.61042,,,,,,,,,,,,,,
,,,,,0.636332,,,,,,,,,,,,,,
,,,,,0.832943,,,,,,,,,,,,,,
,,,,,0.443902,,,,,,,,,,,,,,
,,,,,0.714243,,,,,,,,,,,,,,
,,,,,0.608323,,,,,,,,,,,,,,
,,,,,0.851048,,,,,,,,,,,,,,
,,,,,0.476083,,,,,,,,,,,,,,
,,,,,0.74895,,,,,,,,,,,,,,
,,,,,0.663785,,,,,,,,,,,,,,
,,,,,0.689313,,,,,,,,,,,,,,
,,,,,0.534085,,,,,,,,,,,,,,
,,,,,0.615805,,,,,,,,,,,,,,
,,,,,0.59718,,,,,,,,,,,,,,
,,,,,0.583969,,,,,,,,,,,,,,
,,,,,0.533498,,,,,,,,,,,,,,
,,,,,0.639696,,,,,,,,,,,,,,
,,,,,0.514733,,,,,,,,,,,,,,
,,,,,0.562496,,,,,,,,,,,,,,
,,,,,0.675276,,,,,,,,,,,,,,
,,,,,0.536213,,,,,,,,,,,,,,
,,,,,0.529518,,,,,,,,,,,,,,
,,,,,0.759696,,,,,,,,,,,,,,
,,,,,0.439311,,,,,,,,,,,,,,
,,,,,0.726747,,,,,,,,,,,,,,
,,,,,0.66399,,,,,,,,,,,,,,
,,,,,0.542944,,,,,,,,,,,,,,
,,,,,0.607852,,,,,,,,,,,,,,
,,,,,0.645341,,,,,,,,,,,,,,
,,,,,0.646913,,,,,,,,,,,,,,
,,,,,0.629786,,,,,,,,,,,,,,
,,,,,0.762285,,,,,,,,,,,,,,
,,,,,0.611208,,,,,,,,,,,,,,
,,,,,0.715797,,,,,,,,,,,,,,
,,,,,0.702988,,,,,,,,,,,,,,
,,,,,0.895448,,,,,,,,,,,,,,
,,,,,0.561808,,,,,,,,,,,,,,
,,,,,0.747133,,,,,,,,,,,,,,
,,,,,0.535432,,,,,,,,,,,,,,
,,,,,0.552589,,,,,,,,,,,,,,
,,,,,0.616313,,,,,,,,,,,,,,
,,,,,0.683723,,,,,,,,,,,,,,
,,,,,0.683427,,,,,,,,,,,,,,
,,,,,0.65951,,,,,,,,,,,,,,
,,,,,0.767097,,,,,,,,,,,,,,
,,,,,0.620363,,,,,,,,,,,,,,
,,,,,0.594035,,,,,,,,,,,,,,
,,,,,0.450655,,,,,,,,,,,,,,
,,,,,0.680106,,,,,,,,,,,,,,
,,,,,0.617813,,,,,,,,,,,,,,
,,,,,0.664458,,,,,,,,,,,,,,
,,,,,0.528716,,,,,,,,,,,,,,
,,,,,0.709656,,,,,,,,,,,,,,
,,,,,0.806908,,,,,,,,,,,,,,
,,,,,0.397908,,,,,,,,,,,,,,
,,,,,0.673823,,,,,,,,,,,,,,
,,,,,0.601977,,,,,,,,,,,,,,
,,,,,0.657878,,,,,,,,,,,,,,
,,,,,0.732592,,,,,,,,,,,,,,
,,,,,0.553399,,,,,,,,,,,,,,
,,,,,0.751729,,,,,,,,,,,,,,
,,,,,0.685914,,,,,,,,,,,,,,
,,,,,0.674943,,,,,,,,,,,,,,
,,,,,0.657695,,,,,,,,,,,,,,
,,,,,0.630734,,,,,,,,,,,,,,
,,,,,0.777151,,,,,,,,,,,,,,
,,,,,0.439907,,,,,,,,,,,,,,
,,,,,0.621208,,,,,,,,,,,,,,
,,,,,0.66329,,,,,,,,,,,,,,
,,,,,0.744924,,,,,,,,,,,,,,
,,,,,0.649403,,,,,,,,,,,,,,
,,,,,0.607186,,,,,,,,,,,,,,
,,,,,0.589171,,,,,,,,,,,,,,
,,,,,0.48565,,,,,,,,,,,,,,
,,,,,0.641,,,,,,,,,,,,,,
,,,,,0.398452,,,,,,,,,,,,,,
,,,,,0.506345,,,,,,,,,,,,,,
,,,,,0.788373,,,,,,,,,,,,,,
,,,,,0.667029,,,,,,,,,,,,,,
,,,,,0.592855,,,,,,,,,,,,,,
,,,,,0.557375,,,,,,,,,,,,,,
,,,,,0.452059,,,,,,,,,,,,,,
,,,,,0.593327,,,,,,,,,,,,,,
,,,,,0.498238,,,,,,,,,,,,,,
,,,,,0.441217,,,,,,,,,,,,,,
,,,,,0.701726,,,,,,,,,,,,,,
,,,,,0.741677,,,,,,,,,,,,,,
,,,,,0.453899,,,,,,,,,,,,,,
,,,,,0.589707,,,,,,,,,,,,,,
,,,,,0.70132,,,,,,,,,,,,,,
,,,,,0.525606,,,,,,,,,,,,,,
,,,,,0.747344,,,,,,,,,,,,,,
,,,,,0.536098,,,,,,,,,,,,,,
,,,,,0.504612,,,,,,,,,,,,,,
,,,,,0.471821,,,,,,,,,,,,,,
,,,,,0.541226,,,,,,,,,,,,,,
,,,,,0.363913,,,,,,,,,,,,,,
,,,,,0.666674,,,,,,,,,,,,,,
,,,,,0.546567,,,,,,,,,,,,,,
,,,,,0.853951,,,,,,,,,,,,,,
,,,,,0.261804,,,,,,,,,,,,,,
,,,,,0.535101,,,,,,,,,,,,,,
,,,,,0.596897,,,,,,,,,,,,,,
,,,,,0.547561,,,,,,,,,,,,,,
,,,,,0.526276,,,,,,,,,,,,,,
,,,,,0.604047,,,,,,,,,,,,,,
,,,,,0.358768,,,,,,,,,,,,,,
,,,,,0.523968,,,,,,,,,,,,,,
,,,,,0.629615,,,,,,,,,,,,,,
,,,,,0.552485,,,,,,,,,,,,,,
,,,,,0.54793,,,,,,,,,,,,,,
,,,,,0.682132,,,,,,,,,,,,,,
,,,,,0.355538,,,,,,,,,,,,,,
,,,,,0.399679,,,,,,,,,,,,,,
,,,,,0.595668,,,,,,,,,,,,,,
,,,,,0.642027,,,,,,,,,,,,,,
,,,,,0.53137,,,,,,,,,,,,,,
,,,,,0.537528,,,,,,,,,,,,,,
,,,,,0.611955,,,,,,,,,,,,,,
,,,,,0.541386,,,,,,,,,,,,,,
,,,,,0.37418,,,,,,,,,,,,,,
,,,,,0.371606,,,,,,,,,,,,,,
,,,,,0.653544,,,,,,,,,,,,,,
,,,,,0.78983,,,,,,,,,,,,,,
,,,,,0.581586,,,,,,,,,,,,,,
,,,,,0.6478,,,,,,,,,,,,,,
,,,,,0.546541,,,,,,,,,,,,,,
,,,,,0.677306,,,,,,,,,,,,,,
,,,,,0.691319,,,,,,,,,,,,,,
,,,,,0.740255,,,,,,,,,,,,,,
,,,,,0.744694,,,,,,,,,,,,,,
,,,,,0.604797,,,,,,,,,,,,,,
,,,,,0.547974,,,,,,,,,,,,,,
,,,,,0.602812,,,,,,,,,,,,,,
,,,,,0.552344,,,,,,,,,,,,,,
,,,,,0.616467,,,,,,,,,,,,,,
,,,,,0.693285,,,,,,,,,,,,,,
,,,,,0.344593,,,,,,,,,,,,,,
,,,,,0.642897,,,,,,,,,,,,,,
,,,,,0.465398,,,,,,,,,,,,,,
,,,,,0.535824,,,,,,,,,,,,,,
,,,,,0.611155,,,,,,,,,,,,,,
,,,,,0.638785,,,,,,,,,,,,,,
,,,,,0.636106,,,,,,,,,,,,,,
,,,,,0.493847,,,,,,,,,,,,,,
,,,,,0.731372,,,,,,,,,,,,,,
,,,,,0.575417,,,,,,,,,,,,,,
,,,,,0.612167,,,,,,,,,,,,,,
,,,,,0.596699,,,,,,,,,,,,,,
,,,,,0.620405,,,,,,,,,,,,,,
,,,,,0.626281,,,,,,,,,,,,,,
,,,,,0.405605,,,,,,,,,,,,,,
,,,,,0.636651,,,,,,,,,,,,,,
,,,,,0.729027,,,,,,,,,,,,,,
,,,,,0.438629,,,,,,,,,,,,,,
,,,,,0.611412,,,,,,,,,,,,,,
,,,,,0.63632,,,,,,,,,,,,,,
,,,,,0.801179,,,,,,,,,,,,,,
,,,,,0.690892,,,,,,,,,,,,,,
,,,,,0.578243,,,,,,,,,,,,,,
,,,,,0.654338,,,,,,,,,,,,,,
,,,,,0.627041,,,,,,,,,,,,,,
,,,,,0.612487,,,,,,,,,,,,,,
,,,,,0.668901,,,,,,,,,,,,,,
,,,,,0.680717,,,,,,,,,,,,,,
,,,,,0.505012,,,,,,,,,,,,,,
,,,,,0.64483,,,,,,,,,,,,,,
,,,,,0.526794,,,,,,,,,,,,,,
,,,,,0.714447,,,,,,,,,,,,,,
,,,,,0.536364,,,,,,,,,,,,,,
,,,,,0.637316,,,,,,,,,,,,,,
,,,,,0.526165,,,,,,,,,,,,,,
,,,,,0.561397,,,,,,,,,,,,,,
,,,,,0.48368,,,,,,,,,,,,,,
,,,,,0.532521,,,,,,,,,,,,,,
,,,,,0.228979,,,,,,,,,,,,,,
,,,,,0.550201,,,,,,,,,,,,,,
,,,,,0.576837,,,,,,,,,,,,,,
,,,,,0.567629,,,,,,,,,,,,,,
,,,,,0.648322,,,,,,,,,,,,,,
,,,,,0.626943,,,,,,,,,,,,,,
,,,,,0.533049,,,,,,,,,,,,,,
,,,,,0.437307,,,,,,,,,,,,,,
,,,,,0.623757,,,,,,,,,,,,,,
,,,,,0.73449,,,,,,,,,,,,,,
,,,,,0.763408,,,,,,,,,,,,,,
,,,,,0.725455,,,,,,,,,,,,,,
,,,,,0.657865,,,,,,,,,,,,,,
,,,,,0.560163,,,,,,,,,,,,,,
,,,,,0.713904,,,,,,,,,,,,,,
,,,,,0.634543,,,,,,,,,,,,,,
,,,,,0.548825,,,,,,,,,,,,,,
,,,,,0.538974,,,,,,,,,,,,,,
,,,,,0.545303,,,,,,,,,,,,,,
,,,,,0.544389,,,,,,,,,,,,,,
,,,,,0.653184,,,,,,,,,,,,,,
,,,,,0.606847,,,,,,,,,,,,,,
,,,,,0.568281,,,,,,,,,,,,,,
,,,,,0.70891,,,,,,,,,,,,,,
,,,,,0.624871,,,,,,,,,,,,,,
,,,,,0.753592,,,,,,,,,,,,,,
,,,,,0.451237,,,,,,,,,,,,,,
,,,,,0.425883,,,,,,,,,,,,,,
,,,,,0.426194,,,,,,,,,,,,,,
,,,,,0.690496,,,,,,,,,,,,,,
,,,,,0.510968,,,,,,,,,,,,,,
,,,,,0.581627,,,,,,,,,,,,,,
,,,,,0.652322,,,,,,,,,,,,,,
,,,,,0.401437,,,,,,,,,,,,,,
,,,,,0.582587,,,,,,,,,,,,,,
,,,,,0.801022,,,,,,,,,,,,,,
,,,,,0.610185,,,,,,,,,,,,,,
,,,,,0.515597,,,,,,,,,,,,,,
,,,,,0.545139,,,,,,,,,,,,,,
,,,,,0.698624,,,,,,,,,,,,,,
,,,,,0.600775,,,,,,,,,,,,,,
,,,,,0.60982,,,,,,,,,,,,,,
,,,,,0.558229,,,,,,,,,,,,,,
,,,,,0.405777,,,,,,,,,,,,,,
,,,,,0.64297,,,,,,,,,,,,,,
,,,,,0.845324,,,,,,,,,,,,,,
,,,,,0.526508,,,,,,,,,,,,,,
,,,,,0.709358,,,,,,,,,,,,,,
,,,,,0.719535,,,,,,,,,,,,,,
,,,,,0.661694,,,,,,,,,,,,,,
,,,,,0.761314,,,,,,,,,,,,,,
,,,,,0.734597,,,,,,,,,,,,,,
,,,,,0.424743,,,,,,,,,,,,,,
,,,,,0.525798,,,,,,,,,,,,,,
,,,,,0.565435,,,,,,,,,,,,,,
,,,,,0.685375,,,,,,,,,,,,,,
,,,,,0.439698,,,,,,,,,,,,,,
,,,,,0.637914,,,,,,,,,,,,,,
,,,,,0.737769,,,,,,,,,,,,,,
,,,,,0.559436,,,,,,,,,,,,,,
,,,,,0.209996,,,,,,,,,,,,,,
,,,,,0.670194,,,,,,,,,,,,,,
,,,,,0.594752,,,,,,,,,,,,,,
,,,,,0.467381,,,,,,,,,,,,,,
,,,,,0.558272,,,,,,,,,,,,,,
,,,,,0.610668,,,,,,,,,,,,,,
,,,,,0.618479,,,,,,,,,,,,,,
,,,,,0.421838,,,,,,,,,,,,,,
,,,,,0.610789,,,,,,,,,,,,,,
,,,,,0.595846,,,,,,,,,,,,,,
,,,,,0.532729,,,,,,,,,,,,,,
,,,,,0.653626,,,,,,,,,,,,,,
,,,,,0.478485,,,,,,,,,,,,,,
,,,,,0.598433,,,,,,,,,,,,,,
,,,,,0.709468,,,,,,,,,,,,,,
,,,,,0.717533,,,,,,,,,,,,,,
,,,,,0.63618,,,,,,,,,,,,,,
,,,,,0.581343,,,,,,,,,,,,,,
,,,,,0.55011,,,,,,,,,,,,,,
,,,,,0.711722,,,,,,,,,,,,,,
,,,,,0.600754,,,,,,,,,,,,,,
,,,,,0.767975,,,,,,,,,,,,,,
,,,,,0.715152,,,,,,,,,,,,,,
,,,,,0.676871,,,,,,,,,,,,,,
,,,,,0.574156,,,,,,,,,,,,,,
,,,,,0.781072,,,,,,,,,,,,,,
,,,,,0.549861,,,,,,,,,,,,,,
,,,,,0.629825,,,,,,,,,,,,,,
,,,,,0.555726,,,,,,,,,,,,,,
,,,,,0.64547,,,,,,,,,,,,,,
,,,,,0.596808,,,,,,,,,,,,,,
,,,,,0.804518,,,,,,,,,,,,,,
,,,,,0.585902,,,,,,,,,,,,,,
,,,,,0.776579,,,,,,,,,,,,,,
,,,,,0.485202,,,,,,,,,,,,,,
,,,,,0.507622,,,,,,,,,,,,,,
,,,,,0.655108,,,,,,,,,,,,,,
,,,,,0.506714,,,,,,,,,,,,,,
,,,,,0.803211,,,,,,,,,,,,,,
,,,,,0.651471,,,,,,,,,,,,,,
,,,,,0.287626,,,,,,,,,,,,,,
,,,,,0.735431,,,,,,,,,,,,,,
,,,,,0.750502,,,,,,,,,,,,,,
,,,,,0.443779,,,,,,,,,,,,,,
,,,,,0.457546,,,,,,,,,,,,,,
,,,,,0.499063,,,,,,,,,,,,,,
,,,,,0.477288,,,,,,,,,,,,,,
,,,,,0.451066,,,,,,,,,,,,,,
,,,,,0.575314,,,,,,,,,,,,,,
,,,,,0.635967,,,,,,,,,,,,,,
,,,,,0.618305,,,,,,,,,,,,,,
,,,,,0.537907,,,,,,,,,,,,,,
,,,,,0.596384,,,,,,,,,,,,,,
,,,,,0.77399,,,,,,,,,,,,,,
,,,,,0.547976,,,,,,,,,,,,,,
,,,,,0.65327,,,,,,,,,,,,,,
,,,,,0.634156,,,,,,,,,,,,,,
,,,,,0.542834,,,,,,,,,,,,,,
,,,,,0.465676,,,,,,,,,,,,,,
,,,,,0.618559,,,,,,,,,,,,,,
,,,,,0.778228,,,,,,,,,,,,,,
,,,,,0.709504,,,,,,,,,,,,,,
,,,,,0.69964,,,,,,,,,,,,,,
,,,,,0.856796,,,,,,,,,,,,,,
,,,,,0.466426,,,,,,,,,,,,,,
,,,,,0.728509,,,,,,,,,,,,,,
,,,,,0.432554,,,,,,,,,,,,,,
,,,,,0.752147,,,,,,,,,,,,,,
,,,,,0.520273,,,,,,,,,,,,,,
,,,,,0.515982,,,,,,,,,,,,,,
,,,,,0.622086,,,,,,,,,,,,,,
,,,,,0.364183,,,,,,,,,,,,,,
,,,,,0.626357,,,,,,,,,,,,,,
,,,,,0.627913,,,,,,,,,,,,,,
,,,,,0.50076,,,,,,,,,,,,,,
,,,,,0.553374,,,,,,,,,,,,,,
,,,,,0.694285,,,,,,,,,,,,,,
,,,,,0.351075,,,,,,,,,,,,,,
,,,,,0.647779,,,,,,,,,,,,,,
,,,,,0.666137,,,,,,,,,,,,,,
,,,,,0.530444,,,,,,,,,,,,,,
,,,,,0.417529,,,,,,,,,,,,,,
,,,,,0.737872,,,,,,,,,,,,,,
,,,,,0.741908,,,,,,,,,,,,,,
,,,,,0.362832,,,,,,,,,,,,,,
,,,,,0.650099,,,,,,,,,,,,,,
,,,,,0.469064,,,,,,,,,,,,,,
,,,,,0.804311,,,,,,,,,,,,,,
,,,,,0.808455,,,,,,,,,,,,,,
,,,,,0.740041,,,,,,,,,,,,,,
,,,,,0.35981,,,,,,,,,,,,,,
,,,,,0.491741,,,,,,,,,,,,,,
,,,,,0.352318,,,,,,,,,,,,,,
,,,,,0.417828,,,,,,,,,,,,,,
,,,,,0.508842,,,,,,,,,,,,,,
,,,,,0.544078,,,,,,,,,,,,,,
,,,,,0.505926,,,,,,,,,,,,,,
,,,,,0.563016,,,,,,,,,,,,,,
,,,,,0.506449,,,,,,,,,,,,,,
,,,,,0.688196,,,,,,,,,,,,,,
,,,,,0.666535,,,,,,,,,,,,,,
,,,,,0.600972,,,,,,,,,,,,,,
,,,,,0.649652,,,,,,,,,,,,,,
,,,,,0.618038,,,,,,,,,,,,,,
,,,,,0.736563,,,,,,,,,,,,,,
,,,,,0.69118,,,,,,,,,,,,,,
,,,,,0.52857,,,,,,,,,,,,,,
,,,,,0.526333,,,,,,,,,,,,,,
,,,,,0.624121,,,,,,,,,,,,,,
,,,,,0.697482,,,,,,,,,,,,,,
,,,,,0.509589,,,,,,,,,,,,,,
,,,,,0.561339,,,,,,,,,,,,,,
,,,,,0.546196,,,,,,,,,,,,,,
,,,,,0.51792,,,,,,,,,,,,,,
,,,,,0.685751,,,,,,,,,,,,,,
,,,,,0.533002,,,,,,,,,,,,,,
,,,,,0.745002,,,,,,,,,,,,,,
,,,,,0.657293,,,,,,,,,,,,,,
,,,,,0.349571,,,,,,,,,,,,,,
,,,,,0.437442,,,,,,,,,,,,,,
,,,,,0.595513,,,,,,,,,,,,,,
,,,,,0.654469,,,,,,,,,,,,,,
,,,,,0.418775,,,,,,,,,,,,,,
,,,,,0.57403,,,,,,,,,,,,,,
,,,,,0.522296,,,,,,,,,,,,,,
,,,,,0.649556,,,,,,,,,,,,,,
,,,,,0.270435,,,,,,,,,,,,,,
,,,,,0.661084,,,,,,,,,,,,,,
,,,,,0.548376,,,,,,,,,,,,,,
,,,,,0.358877,,,,,,,,,,,,,,
,,,,,0.73423,,,,,,,,,,,,,,
,,,,,0.569515,,,,,,,,,,,,,,
,,,,,0.671259,,,,,,,,,,,,,,
,,,,,0.587847,,,,,,,,,,,,,,
,,,,,0.419412,,,,,,,,,,,,,,
,,,,,0.527659,,,,,,,,,,,,,,
,,,,,0.449225,,,,,,,,,,,,,,
,,,,,0.618917,,,,,,,,,,,,,,
,,,,,0.464449,,,,,,,,,,,,,,
,,,,,0.770441,,,,,,,,,,,,,,
,,,,,0.644093,,,,,,,,,,,,,,
,,,,,0.650125,,,,,,,,,,,,,,
,,,,,0.541134,,,,,,,,,,,,,,
,,,,,0.772067,,,,,,,,,,,,,,
,,,,,0.759767,,,,,,,,,,,,,,
,,,,,0.760749,,,,,,,,,,,,,,
,,,,,0.616386,,,,,,,,,,,,,,
,,,,,0.647005,,,,,,,,,,,,,,
,,,,,0.552238,,,,,,,,,,,,,,
,,,,,0.531683,,,,,,,,,,,,,,
,,,,,0.645659,,,,,,,,,,,,,,
,,,,,0.553769,,,,,,,,,,,,,,
,,,,,0.553697,,,,,,,,,,,,,,
,,,,,0.754135,,,,,,,,,,,,,,
,,,,,0.56947,,,,,,,,,,,,,,
,,,,,0.620577,,,,,,,,,,,,,,
,,,,,0.464981,,,,,,,,,,,,,,
,,,,,0.59537,,,,,,,,,,,,,,
,,,,,0.678871,,,,,,,,,,,,,,
,,,,,0.621922,,,,,,,,,,,,,,
,,,,,0.707605,,,,,,,,,,,,,,
,,,,,0.595486,,,,,,,,,,,,,,
,,,,,0.685403,,,,,,,,,,,,,,
,,,,,0.50058,,,,,,,,,,,,,,
,,,,,0.683104,,,,,,,,,,,,,,
,,,,,0.587192,,,,,,,,,,,,,,
,,,,,0.570852,,,,,,,,,,,,,,
,,,,,0.403672,,,,,,,,,,,,,,
,,,,,0.743045,,,,,,,,,,,,,,
,,,,,0.374389,,,,,,,,,,,,,,
,,,,,0.518467,,,,,,,,,,,,,,
,,,,,0.480791,,,,,,,,,,,,,,
,,,,,0.558245,,,,,,,,,,,,,,
,,,,,0.789098,,,,,,,,,,,,,,
,,,,,0.413777,,,,,,,,,,,,,,
,,,,,0.48214,,,,,,,,,,,,,,
,,,,,0.49107,,,,,,,,,,,,,,
,,,,,0.604402,,,,,,,,,,,,,,
,,,,,0.598265,,,,,,,,,,,,,,
,,,,,0.643378,,,,,,,,,,,,,,
,,,,,0.757484,,,,,,,,,,,,,,
,,,,,0.656422,,,,,,,,,,,,,,
,,,,,0.631115,,,,,,,,,,,,,,
,,,,,0.52447,,,,,,,,,,,,,,
,,,,,0.823764,,,,,,,,,,,,,,
,,,,,0.645996,,,,,,,,,,,,,,
,,,,,0.53275,,,,,,,,,,,,,,
,,,,,0.767594,,,,,,,,,,,,,,
,,,,,0.579636,,,,,,,,,,,,,,
,,,,,0.539742,,,,,,,,,,,,,,
,,,,,0.798194,,,,,,,,,,,,,,
,,,,,0.383316,,,,,,,,,,,,,,
,,,,,0.446806,,,,,,,,,,,,,,
,,,,,0.475171,,,,,,,,,,,,,,
,,,,,0.557152,,,,,,,,,,,,,,
,,,,,0.631123,,,,,,,,,,,,,,
,,,,,0.561083,,,,,,,,,,,,,,
,,,,,0.749467,,,,,,,,,,,,,,
,,,,,0.793736,,,,,,,,,,,,,,
,,,,,0.86321,,,,,,,,,,,,,,
,,,,,0.490291,,,,,,,,,,,,,,
,,,,,0.76144,,,,,,,,,,,,,,
,,,,,0.431328,,,,,,,,,,,,,,
,,,,,0.533358,,,,,,,,,,,,,,
,,,,,0.379036,,,,,,,,,,,,,,
,,,,,0.5822,,,,,,,,,,,,,,
,,,,,0.567758,,,,,,,,,,,,,,
,,,,,0.626646,,,,,,,,,,,,,,
,,,,,0.453488,,,,,,,,,,,,,,
,,,,,0.770388,,,,,,,,,,,,,,
,,,,,0.778642,,,,,,,,,,,,,,
,,,,,0.483521,,,,,,,,,,,,,,
,,,,,0.757612,,,,,,,,,,,,,,
,,,,,0.43515,,,,,,,,,,,,,,
,,,,,0.622921,,,,,,,,,,,,,,
,,,,,0.590841,,,,,,,,,,,,,,
,,,,,0.64564,,,,,,,,,,,,,,
,,,,,0.76581,,,,,,,,,,,,,,
,,,,,0.73113,,,,,,,,,,,,,,
,,,,,0.360752,,,,,,,,,,,,,,
,,,,,0.509525,,,,,,,,,,,,,,
,,,,,0.613265,,,,,,,,,,,,,,
,,,,,0.743068,,,,,,,,,,,,,,
,,,,,0.63749,,,,,,,,,,,,,,
,,,,,0.605057,,,,,,,,,,,,,,
,,,,,0.54574,,,,,,,,,,,,,,
,,,,,0.63624,,,,,,,,,,,,,,
,,,,,0.550712,,,,,,,,,,,,,,
,,,,,0.625715,,,,,,,,,,,,,,
,,,,,0.775737,,,,,,,,,,,,,,
,,,,,0.637044,,,,,,,,,,,,,,
,,,,,0.75314,,,,,,,,,,,,,,
,,,,,0.754293,,,,,,,,,,,,,,
,,,,,0.70166,,,,,,,,,,,,,,
,,,,,0.704097,,,,,,,,,,,,,,
,,,,,0.64225,,,,,,,,,,,,,,
,,,,,0.712758,,,,,,,,,,,,,,
,,,,,0.500518,,,,,,,,,,,,,,
,,,,,0.679165,,,,,,,,,,,,,,
,,,,,0.605688,,,,,,,,,,,,,,
,,,,,0.316355,,,,,,,,,,,,,,
,,,,,0.444647,,,,,,,,,,,,,,
,,,,,0.758173,,,,,,,,,,,,,,
,,,,,0.651007,,,,,,,,,,,,,,
,,,,,0.659598,,,,,,,,,,,,,,
,,,,,0.555911,,,,,,,,,,,,,,
,,,,,0.547718,,,,,,,,,,,,,,
,,,,,0.688987,,,,,,,,,,,,,,
,,,,,0.523984,,,,,,,,,,,,,,
,,,,,0.631199,,,,,,,,,,,,,,
,,,,,0.501968,,,,,,,,,,,,,,
,,,,,0.708467,,,,,,,,,,,,,,
,,,,,0.53849,,,,,,,,,,,,,,
,,,,,0.60883,,,,,,,,,,,,,,
,,,,,0.476455,,,,,,,,,,,,,,
,,,,,0.422909,,,,,,,,,,,,,,
,,,,,0.624656,,,,,,,,,,,,,,
,,,,,0.810412,,,,,,,,,,,,,,
,,,,,0.484482,,,,,,,,,,,,,,
,,,,,0.637698,,,,,,,,,,,,,,
,,,,,0.640944,,,,,,,,,,,,,,
,,,,,0.679516,,,,,,,,,,,,,,
,,,,,0.495791,,,,,,,,,,,,,,
,,,,,0.662439,,,,,,,,,,,,,,
,,,,,0.451645,,,,,,,,,,,,,,
,,,,,0.530531,,,,,,,,,,,,,,
,,,,,0.580563,,,,,,,,,,,,,,
,,,,,0.515348,,,,,,,,,,,,,,
,,,,,0.660722,,,,,,,,,,,,,,
,,,,,0.569421,,,,,,,,,,,,,,
,,,,,0.532114,,,,,,,,,,,,,,
,,,,,0.709403,,,,,,,,,,,,,,
,,,,,0.594817,,,,,,,,,,,,,,
,,,,,0.535797,,,,,,,,,,,,,,
,,,,,0.675894,,,,,,,,,,,,,,
,,,,,0.418303,,,,,,,,,,,,,,
,,,,,0.497346,,,,,,,,,,,,,,
,,,,,0.594918,,,,,,,,,,,,,,
,,,,,0.61678,,,,,,,,,,,,,,
,,,,,0.594314,,,,,,,,,,,,,,
,,,,,0.573039,,,,,,,,,,,,,,
,,,,,0.673936,,,,,,,,,,,,,,
,,,,,0.513653,,,,,,,,,,,,,,
,,,,,0.573235,,,,,,,,,,,,,,
,,,,,0.518712,,,,,,,,,,,,,,
,,,,,0.70341,,,,,,,,,,,,,,
,,,,,0.633909,,,,,,,,,,,,,,
,,,,,0.608722,,,,,,,,,,,,,,
,,,,,0.639529,,,,,,,,,,,,,,
,,,,,0.577344,,,,,,,,,,,,,,
,,,,,0.753975,,,,,,,,,,,,,,
,,,,,0.682057,,,,,,,,,,,,,,
,,,,,0.567771,,,,,,,,,,,,,,
,,,,,0.829503,,,,,,,,,,,,,,
,,,,,0.732971,,,,,,,,,,,,,,
,,,,,0.525527,,,,,,,,,,,,,,
,,,,,0.361406,,,,,,,,,,,,,,
,,,,,0.358835,,,,,,,,,,,,,,
,,,,,0.374771,,,,,,,,,,,,,,
,,,,,0.452128,,,,,,,,,,,,,,
,,,,,0.63631,,,,,,,,,,,,,,
,,,,,0.5806,,,,,,,,,,,,,,
,,,,,0.512283,,,,,,,,,,,,,,
,,,,,0.531868,,,,,,,,,,,,,,
,,,,,0.623905,,,,,,,,,,,,,,
,,,,,0.569356,,,,,,,,,,,,,,
,,,,,0.455096,,,,,,,,,,,,,,
,,,,,0.613997,,,,,,,,,,,,,,
,,,,,0.697158,,,,,,,,,,,,,,
,,,,,0.228702,,,,,,,,,,,,,,
,,,,,0.797342,,,,,,,,,,,,,,
,,,,,0.433333,,,,,,,,,,,,,,
,,,,,0.713294,,,,,,,,,,,,,,
,,,,,0.816074,,,,,,,,,,,,,,
,,,,,0.763039,,,,,,,,,,,,,,
,,,,,0.655574,,,,,,,,,,,,,,
,,,,,0.500033,,,,,,,,,,,,,,
,,,,,0.646847,,,,,,,,,,,,,,
,,,,,0.620886,,,,,,,,,,,,,,
,,,,,0.551523,,,,,,,,,,,,,,
